dataset,graph,method,missing_ratio,n,mean,median,std
synthetic_32ch,kalofolias,graph_time_tikhonov,0.2,3,0.4365986738340068,0.4431322846600155,0.012344202259137021
synthetic_32ch,kalofolias,graph_time_tikhonov,0.3,3,0.44515339990472125,0.4452874875415198,0.012458709185775891
synthetic_32ch,kalofolias,graph_time_tikhonov,0.4,3,0.47927652201967064,0.4809932043950601,0.010739529452480221
synthetic_32ch,kalofolias,mean,0.1,3,0.48113216861599734,0.4813141248476071,0.016716655743707266
synthetic_32ch,kalofolias,mean,0.2,3,0.5058805368233313,0.5078161377748506,0.011424381696241161
synthetic_32ch,kalofolias,mean,0.3,3,0.5311426847728627,0.5298217838747689,0.011992810527179414
synthetic_32ch,kalofolias,mean,0.4,3,0.5461178590538579,0.5426293682989782,0.007475615458547995
synthetic_32ch,kalofolias,nearest,0.1,3,0.5940145759266239,0.5897558826569785,0.015177814853064141
synthetic_32ch,kalofolias,nearest,0.2,3,0.6288094650142652,0.6290044504651482,0.003237708563280398
synthetic_32ch,kalofolias,nearest,0.3,3,0.6591556467087334,0.6580597274049094,0.002763777603427491
synthetic_32ch,kalofolias,nearest,0.4,3,0.6845492488571502,0.6848343830310544,0.008947983451805988
synthetic_32ch,kalofolias,temporal_laplacian,0.1,3,0.43878538420653235,0.4388798157830824,0.008487897456043196
synthetic_32ch,kalofolias,temporal_laplacian,0.2,3,0.4632959363615404,0.4601182850493778,0.008512427413162122
synthetic_32ch,kalofolias,temporal_laplacian,0.3,3,0.48158838142476473,0.486474721533698,0.013597887714973321
synthetic_32ch,kalofolias,temporal_laplacian,0.4,3,0.4963022451504566,0.499022804169666,0.005600452702595536
synthetic_32ch,kalofolias,tikhonov,0.1,3,0.5263776876555616,0.5288087452396435,0.01308031828785744
synthetic_32ch,kalofolias,tikhonov,0.2,3,0.5506210290737977,0.5523897047584451,0.009848169796207831
synthetic_32ch,kalofolias,tikhonov,0.3,3,0.5811957039642771,0.5756661966067467,0.018476445083906008
synthetic_32ch,kalofolias,tikhonov,0.4,3,0.607780818583366,0.6141726956794575,0.012876697580126384
synthetic_32ch,kalofolias,trss,0.1,3,0.40222477230710707,0.4019994601434823,0.0005836820967118449
synthetic_32ch,kalofolias,trss,0.2,3,0.4267914565481434,0.428216049059684,0.00876756553213743
synthetic_32ch,kalofolias,trss,0.3,3,0.4423228237426069,0.442439928483151,0.007133066209682114
synthetic_32ch,kalofolias,trss,0.4,3,0.4622019596432922,0.4590961670936308,0.005964395655942039
synthetic_32ch,kalofolias,tv,0.1,3,0.40352326456427695,0.4007946172200895,0.004792338496180646
synthetic_32ch,kalofolias,tv,0.2,3,0.432433108577913,0.4356206489137666,0.015227789877594468
synthetic_32ch,kalofolias,tv,0.3,3,0.449837664927712,0.4505381568638473,0.004680717599412273
synthetic_32ch,kalofolias,tv,0.4,3,0.4675451877388239,0.4676654572634736,0.0024145532183641734
synthetic_32ch,knn__k3,directed_tv,1ch,1,5.100083051685857,5.100083051685857,
synthetic_32ch,knn__k3,directed_tv,2ch,1,3.436425961339221,3.436425961339221,
synthetic_32ch,knn__k3,graph_time_tikhonov,0.1,13,0.3927879127074138,0.3917257323707642,0.014676781280339606
synthetic_32ch,knn__k3,graph_time_tikhonov,0.2,13,0.4196179433885342,0.4213811344718848,0.011973268936006524
synthetic_32ch,knn__k3,graph_time_tikhonov,0.3,13,0.4330122238277419,0.4360493336174543,0.012964317384373203
synthetic_32ch,knn__k3,graph_time_tikhonov,0.4,13,0.44871519948761535,0.4472727084608644,0.01730429245019419
synthetic_32ch,knn__k3,graph_time_tikhonov,1ch,1,0.5307195143092049,0.5307195143092049,
synthetic_32ch,knn__k3,graph_time_tikhonov,2ch,1,0.4742905110584647,0.4742905110584647,
synthetic_32ch,knn__k3,mean,0.1,13,0.45056158092066667,0.4491758525009192,0.007060137896323892
synthetic_32ch,knn__k3,mean,0.2,13,0.46459654579616133,0.463677456988966,0.010742173268299883
synthetic_32ch,knn__k3,mean,0.3,13,0.4899561557325845,0.4910758522643318,0.009132524513631226
synthetic_32ch,knn__k3,mean,0.4,13,0.5093188648457613,0.509416943474692,0.008391627502911394
synthetic_32ch,knn__k3,mean,1ch,3,0.4353307527706473,0.4353307527706473,0.0
synthetic_32ch,knn__k3,mean,2ch,3,0.4883059176702366,0.4883059176702366,0.0
synthetic_32ch,knn__k3,nearest,0.1,13,0.5531159345294638,0.5532475260645329,0.009484585222486474
synthetic_32ch,knn__k3,nearest,0.2,13,0.5845651995765387,0.5843770810708339,0.010542471005784175
synthetic_32ch,knn__k3,nearest,0.3,13,0.6117130117297591,0.6147291900592053,0.008251800224188173
synthetic_32ch,knn__k3,nearest,0.4,13,0.6374847985520299,0.6347874696484621,0.01087282581809716
synthetic_32ch,knn__k3,nearest,1ch,3,0.9114131869796682,0.9114131869796682,0.0
synthetic_32ch,knn__k3,nearest,2ch,3,0.5223389498798426,0.5223389498798426,0.0
synthetic_32ch,knn__k3,temporal_laplacian,0.1,13,0.4149252812681142,0.4123477433352624,0.014195447007512846
synthetic_32ch,knn__k3,temporal_laplacian,0.2,13,0.43725670325610966,0.4373065300823349,0.01126230120664355
synthetic_32ch,knn__k3,temporal_laplacian,0.3,13,0.4576720296805237,0.4620844733941831,0.009153293861361782
synthetic_32ch,knn__k3,temporal_laplacian,0.4,13,0.4781916050309341,0.4757823883954693,0.015968949223088818
synthetic_32ch,knn__k3,temporal_laplacian,1ch,3,0.6386361938684412,0.6386361938684412,0.0
synthetic_32ch,knn__k3,temporal_laplacian,2ch,3,0.5756718302331703,0.5756718302331703,0.0
synthetic_32ch,knn__k3,tikhonov,0.1,13,0.48669631277667713,0.4892642726126857,0.009185777862071512
synthetic_32ch,knn__k3,tikhonov,0.2,13,0.5154017386662957,0.5140975284675061,0.011348180411496432
synthetic_32ch,knn__k3,tikhonov,0.3,13,0.5386230678322796,0.5399490096958298,0.010485005358983203
synthetic_32ch,knn__k3,tikhonov,0.4,13,0.5645096290351524,0.5646985222704626,0.011432890525320148
synthetic_32ch,knn__k3,tikhonov,1ch,3,0.5310360662391781,0.5310360662391781,0.0
synthetic_32ch,knn__k3,tikhonov,2ch,3,0.4744996680266545,0.4744996680266545,0.0
synthetic_32ch,knn__k3,trss,0.1,13,0.3827802619392936,0.3807053902944417,0.012623927423303111
synthetic_32ch,knn__k3,trss,0.2,13,0.40582254719459177,0.4063046704031643,0.013922057011805824
synthetic_32ch,knn__k3,trss,0.3,13,0.4216232414469504,0.4176359757005002,0.011715689061916562
synthetic_32ch,knn__k3,trss,0.4,13,0.43677788629528574,0.4349092491897166,0.013239773724865163
synthetic_32ch,knn__k3,tv,0.1,13,0.38333407245031526,0.3835831780636173,0.011049391603558681
synthetic_32ch,knn__k3,tv,0.2,13,0.4103691597936159,0.4096652619037078,0.014823262411235364
synthetic_32ch,knn__k3,tv,0.3,13,0.4243179385620701,0.4213228846751222,0.01588359207181518
synthetic_32ch,knn__k3,tv,0.4,13,0.44318203410962503,0.4467363131080543,0.009438921643060483
synthetic_32ch,knn__k3,tv,1ch,3,0.5226602289460256,0.5226602289460256,0.0
synthetic_32ch,knn__k3,tv,2ch,3,0.48032774743946066,0.4803277474394606,6.798699777552591e-17
synthetic_8ch,knn__k3,mean,1ch,2,0.3983060392448737,0.3983060392448737,0.0
synthetic_8ch,knn__k3,mean,2ch,2,0.3914457350306227,0.3914457350306227,0.0
synthetic_8ch,knn__k3,nearest,1ch,2,0.3530787236395039,0.3530787236395039,0.0
synthetic_8ch,knn__k3,nearest,2ch,2,0.4988631300560276,0.4988631300560276,0.0
synthetic_8ch,knn__k3,temporal_laplacian,1ch,2,0.6333660113104973,0.6333660113104973,0.0
synthetic_8ch,knn__k3,temporal_laplacian,2ch,2,0.6410607407910652,0.6410607407910652,0.0
synthetic_8ch,knn__k3,tikhonov,1ch,2,0.4129697979590039,0.4129697979590039,0.0
synthetic_8ch,knn__k3,tikhonov,2ch,2,0.4161501548451113,0.4161501548451113,0.0
synthetic_8ch,knn__k3,tv,1ch,2,0.4041852398726833,0.4041852398726833,0.0
synthetic_8ch,knn__k3,tv,2ch,2,0.3971987556556163,0.3971987556556163,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,bgsrp,0.1,13,0.5021906933866311,0.502190693386631,1.1555567610933196e-16
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,bgsrp,0.2,13,0.529163255114571,0.529163255114571,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,bgsrp,0.3,13,0.5520120841813762,0.5520120841813762,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,bgsrp,0.4,13,0.6145757969633074,0.6145757969633076,1.1555567610933196e-16
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,directed_tv,0.1,14,0.139405953315739,0.139405953315739,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,directed_tv,0.2,14,0.21440010991909103,0.214400109919091,2.8803322042068636e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,directed_tv,0.3,14,0.21156361218779582,0.2115636121877958,2.8803322042068636e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,directed_tv,0.4,14,0.2854775189775829,0.2854775189775829,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,graph_time_tikhonov,0.1,14,0.1600639831285653,0.1600639831285653,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,graph_time_tikhonov,0.2,14,0.22534855552855074,0.2253485555285508,5.760664408413727e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,graph_time_tikhonov,0.3,14,0.2854468777476585,0.2854468777476585,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,graph_time_tikhonov,0.4,14,0.34725279514747764,0.3472527951474776,5.760664408413727e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,gsmooth,0.1,14,0.0654326345423263,0.0654326345423263,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,gsmooth,0.2,14,0.1288164554657387,0.1288164554657387,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,gsmooth,0.3,14,0.21696206142295088,0.2169620614229509,2.8803322042068636e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,gsmooth,0.4,14,0.27116495543037467,0.2711649554303748,1.1521328816827454e-16
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,gsp,0.1,13,0.0823523748278292,0.0823523748278292,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,gsp,0.2,13,0.15720314133109875,0.1572031413310987,5.777783805466598e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,gsp,0.3,13,0.23019432492834635,0.2301943249283463,5.777783805466598e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,gsp,0.4,13,0.3059505023861813,0.3059505023861814,5.777783805466598e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,heat_diffusion_temporal,0.1,14,0.06849825328832738,0.0684982532883274,1.4401661021034318e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,heat_diffusion_temporal,0.2,14,0.13465381431454124,0.1346538143145412,2.8803322042068636e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,heat_diffusion_temporal,0.3,14,0.20091814573056163,0.2009181457305617,5.760664408413727e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,heat_diffusion_temporal,0.4,14,0.26960582059739974,0.2696058205973998,5.760664408413727e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,idw,0.1,14,0.0625841043918718,0.0625841043918718,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,idw,0.2,14,0.1289385495070781,0.1289385495070781,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,idw,0.3,14,0.2193035472107985,0.2193035472107985,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,idw,0.4,14,0.27526725038764643,0.2752672503876464,5.760664408413727e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,linear,0.1,14,0.0634270409346891,0.0634270409346891,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,linear,0.2,14,0.1771186437064046,0.1771186437064046,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,linear,0.3,14,0.25720643014785705,0.2572064301478571,5.760664408413727e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,linear,0.4,14,0.3298767998545232,0.3298767998545232,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,mean,0.1,14,0.058947897669553204,0.0589478976695532,7.200830510517159e-18
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,mean,0.2,14,0.12084672943956762,0.1208467294395676,1.4401661021034318e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,mean,0.3,14,0.2125037819008306,0.2125037819008306,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,mean,0.4,14,0.2610509096263227,0.2610509096263227,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,nearest,0.1,14,0.0642770299551405,0.0642770299551405,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,nearest,0.2,14,0.18018511167694887,0.1801851116769489,2.8803322042068636e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,nearest,0.3,14,0.2885465132091039,0.2885465132091039,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,nearest,0.4,14,0.3315668339659926,0.3315668339659925,1.1521328816827454e-16
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,puy,0.1,13,0.11252448798672751,0.1125244879867275,1.4444459513666495e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,puy,0.2,13,0.19696510783798976,0.1969651078379898,2.888891902733299e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,puy,0.3,13,0.26007342938314226,0.2600734293831423,5.777783805466598e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,puy,0.4,13,0.36042163275704076,0.3604216327570407,5.777783805466598e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,rbfi_mq,0.1,13,0.0895496117788872,0.0895496117788872,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,rbfi_mq,0.2,13,0.1937602928304707,0.1937602928304707,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,rbfi_mq,0.3,13,0.28449673069032994,0.28449673069033,5.777783805466598e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,rbfi_mq,0.4,13,0.3898963338453581,0.3898963338453581,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,rbfi_tps,0.1,13,0.088427217921455,0.088427217921455,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,rbfi_tps,0.2,13,0.18699206936655718,0.1869920693665572,2.888891902733299e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,rbfi_tps,0.3,13,0.27523520414640007,0.2752352041464,5.777783805466598e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,rbfi_tps,0.4,13,0.3818542909667008,0.3818542909667008,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,sobolev,0.1,13,0.36574217898896755,0.3657421789889675,5.777783805466598e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,sobolev,0.2,13,0.40125374350955567,0.4012537435095556,5.777783805466598e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,sobolev,0.3,13,0.42908144605926524,0.4290814460592653,5.777783805466598e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,sobolev,0.4,13,0.4637975558567613,0.4637975558567614,1.1555567610933196e-16
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,spherical_spline,0.1,13,0.11095966519866177,0.1109596651986618,2.888891902733299e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,spherical_spline,0.2,13,0.2359994730172166,0.2359994730172166,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,spherical_spline,0.3,13,0.3392384056544167,0.3392384056544167,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,spherical_spline,0.4,13,0.47507812126816423,0.4750781212681642,5.777783805466598e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,spline_surface,0.1,13,0.36368331496705697,0.363683314967057,5.777783805466598e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,spline_surface,0.2,13,0.2116542553159593,0.2116542553159593,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,spline_surface,0.3,13,0.3288038895279772,0.3288038895279771,5.777783805466598e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,spline_surface,0.4,13,0.46599920721449456,0.4659992072144946,5.777783805466598e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,spline_temporal,0.1,14,,,
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,spline_temporal,0.2,14,,,
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,spline_temporal,0.3,14,,,
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,spline_temporal,0.4,14,,,
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,temporal_laplacian,0.1,14,0.2967824263437412,0.2967824263437413,1.1521328816827454e-16
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,temporal_laplacian,0.2,14,0.3327271588462662,0.3327271588462662,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,temporal_laplacian,0.3,14,0.3834401569992273,0.3834401569992274,1.1521328816827454e-16
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,temporal_laplacian,0.4,14,0.4285007675500064,0.4285007675500064,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,tikhonov,0.1,14,0.0958535972553607,0.0958535972553607,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,tikhonov,0.2,14,0.16905214944887986,0.1690521494488799,2.8803322042068636e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,tikhonov,0.3,14,0.23972711508457284,0.2397271150845729,5.760664408413727e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,tikhonov,0.4,14,0.3128979325361364,0.3128979325361364,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,trss,0.1,14,0.08071356496488959,0.0807135649648896,1.4401661021034318e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,trss,0.2,14,0.1388076069009212,0.1388076069009212,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,trss,0.3,14,0.20610329668776486,0.2061032966877649,2.8803322042068636e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,trss,0.4,14,0.275665704369842,0.275665704369842,0.0
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,tv,0.1,14,0.07412225531666897,0.074122255316669,2.8803322042068636e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,tv,0.2,14,0.14183197342503434,0.1418319734250343,2.8803322042068636e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,tv,0.3,14,0.22156772745043382,0.2215677274504338,2.8803322042068636e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,tv,0.4,14,0.27253937288726654,0.2725393728872666,5.760664408413727e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,wavelet_temporal,0.1,14,0.07178728242728319,0.0717872824272832,1.4401661021034318e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,wavelet_temporal,0.2,14,0.13936419050212606,0.139364190502126,5.760664408413727e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,wavelet_temporal,0.3,14,0.20051371153229733,0.2005137115322973,2.8803322042068636e-17
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,wavelet_temporal,0.4,14,0.2694260729403783,0.2694260729403783,0.0
synthetic_alpha,gaussian__sigma1,bgsrp,0.1,14,0.5182354001311841,0.5182354001311841,0.0
synthetic_alpha,gaussian__sigma1,bgsrp,0.2,14,0.5357152296009858,0.5357152296009858,0.0
synthetic_alpha,gaussian__sigma1,bgsrp,0.3,14,0.5361575559951286,0.5361575559951287,1.1521328816827454e-16
synthetic_alpha,gaussian__sigma1,bgsrp,0.4,14,0.5436737615289287,0.5436737615289285,1.1521328816827454e-16
synthetic_alpha,gaussian__sigma1,directed_tv,0.1,15,0.07427483598378039,0.0742748359837804,1.436487510905098e-17
synthetic_alpha,gaussian__sigma1,directed_tv,0.2,15,0.14035009404919413,0.1403500940491941,2.872975021810196e-17
synthetic_alpha,gaussian__sigma1,directed_tv,0.3,15,0.19946710735686424,0.1994671073568643,5.745950043620392e-17
synthetic_alpha,gaussian__sigma1,directed_tv,0.4,15,0.27129843635866996,0.27129843635867,5.745950043620392e-17
synthetic_alpha,gaussian__sigma1,graph_time_tikhonov,0.1,15,0.436201493395205,0.4362014933952048,1.7237850130861175e-16
synthetic_alpha,gaussian__sigma1,graph_time_tikhonov,0.2,15,0.4570267250283528,0.4570267250283528,0.0
synthetic_alpha,gaussian__sigma1,graph_time_tikhonov,0.3,15,0.4834720198137061,0.4834720198137061,0.0
synthetic_alpha,gaussian__sigma1,graph_time_tikhonov,0.4,15,0.5044447243414211,0.5044447243414211,0.0
synthetic_alpha,gaussian__sigma1,gsmooth,0.1,15,0.06205986988015452,0.0620598698801545,2.154731266357647e-17
synthetic_alpha,gaussian__sigma1,gsmooth,0.2,15,0.12235510433769911,0.1223551043376991,1.436487510905098e-17
synthetic_alpha,gaussian__sigma1,gsmooth,0.3,15,0.21361175151625916,0.2136117515162591,5.745950043620392e-17
synthetic_alpha,gaussian__sigma1,gsmooth,0.4,15,0.26251945599713233,0.2625194559971324,5.745950043620392e-17
