dataset,method,graph,missing_ratio,mae,rmse,dtw,snr,block,source_file,family
physionet_eegmmidb,tikhonov,knn__k3,0.2,9.598053545555577e-06,1.847580505039238e-05,,18.749142484609003,physionet_eegmmidb__0.2_207,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.2,2.823389759647345e-05,4.071275764763162e-05,,3.488385276267563,physionet_eegmmidb__0.2_208,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.2,4.761312961856528e-06,1.4416177202572188e-05,,4.260890983953631,physionet_eegmmidb__0.2_209,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.2,1.842409002426172e-05,2.7590856018177585e-05,,8.250581243546936,physionet_eegmmidb__0.2_210,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.2,2.563237932281092e-05,3.876017890608137e-05,,2.582752477188791,physionet_eegmmidb__0.2_211,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.2,2.132577869167051e-05,3.079230800378075e-05,,8.858829002888589,physionet_eegmmidb__0.2_212,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.2,5.150632666485196e-06,1.5778797414073127e-05,,4.744817920580731,physionet_eegmmidb__0.2_213,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.2,4.03696549575603e-06,1.2022802604357632e-05,,2.9137800153845737,physionet_eegmmidb__0.2_214,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.2,2.6813824156683876e-05,3.895713307860913e-05,,4.611107294204093,physionet_eegmmidb__0.2_215,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.2,5.770935449741991e-06,1.842314508897599e-05,,2.9992891676337217,physionet_eegmmidb__0.2_216,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.2,7.406976016552992e-06,2.3285727871364785e-05,,26.986326081916808,physionet_eegmmidb__0.2_218,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.2,6.587032122519949e-06,2.14047896247726e-05,,-1.06171604377229,physionet_eegmmidb__0.2_219,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.3,7.976801555355508e-06,2.034028152541083e-05,,2.6656800080309484,physionet_eegmmidb__0.3_220,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.3,7.266248402826208e-06,1.712255260960027e-05,,6.28803765288419,physionet_eegmmidb__0.3_221,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.3,1.008124952603252e-05,2.3919257427928288e-05,,4.507022041938434,physionet_eegmmidb__0.3_222,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.3,8.631700952506619e-06,2.024616362492014e-05,,4.99745132256999,physionet_eegmmidb__0.3_223,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.3,1.259591692172495e-05,3.0020730489944484e-05,,2.7235093414703835,physionet_eegmmidb__0.3_224,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.3,7.786025444250015e-06,1.957394621138008e-05,,2.3563307001278657,physionet_eegmmidb__0.3_225,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.3,9.967860076259598e-06,2.34105645060326e-05,,3.0125447346357626,physionet_eegmmidb__0.3_226,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.3,1.3161326619920095e-05,3.3442338649316e-05,,0.3291103940161112,physionet_eegmmidb__0.3_227,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.3,1.0836589838689768e-05,2.467444478536877e-05,,4.556303115137014,physionet_eegmmidb__0.3_228,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.3,1.4468736084024036e-05,2.577064234776121e-05,,14.443580300332323,physionet_eegmmidb__0.3_229,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.3,2.9335644540585976e-05,4.312592096025187e-05,,4.06564326582609,physionet_eegmmidb__0.3_230,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.3,9.583987910658294e-06,2.1754886540785355e-05,,5.82269836463554,physionet_eegmmidb__0.3_231,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.3,1.976733956475415e-05,2.9084630954970588e-05,,5.700224341831598,physionet_eegmmidb__0.3_232,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.3,2.8426196193010465e-05,4.287747026778397e-05,,4.463001274522366,physionet_eegmmidb__0.3_233,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.3,1.8337156748992232e-05,2.611800674749548e-05,,5.95057431665678,physionet_eegmmidb__0.3_234,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.3,1.1049061142665989e-05,2.515823256760509e-05,,3.6477006333219286,physionet_eegmmidb__0.3_235,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.3,8.29165797382142e-06,1.9613140056191173e-05,,3.771786108124345,physionet_eegmmidb__0.3_236,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.3,2.995369073004595e-05,4.432266752624616e-05,,2.0528338255210428,physionet_eegmmidb__0.3_237,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.3,9.979416994429442e-06,2.4562481159718025e-05,,2.0199059679859905,physionet_eegmmidb__0.3_238,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.3,1.2999174904839776e-05,3.292444621569404e-05,,23.238471691875304,physionet_eegmmidb__0.3_240,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.3,1.198859870167618e-05,3.0816970807483045e-05,,-0.2509969087608493,physionet_eegmmidb__0.3_241,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.4,1.6812113605639233e-05,3.696542088436931e-05,,1.8762476892134985,physionet_eegmmidb__0.4_242,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.4,1.653438794347071e-05,4.110045703189656e-05,,0.9798095489891456,physionet_eegmmidb__0.4_243,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.4,1.17952950636085e-05,2.4474382426623344e-05,,0.9911424537099665,physionet_eegmmidb__0.4_244,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.4,1.2121468790257863e-05,2.4821790559418485e-05,,2.7234883437224218,physionet_eegmmidb__0.4_245,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.4,3.502876389510794e-05,8.220307802655172e-05,,-5.204862448251516,physionet_eegmmidb__0.4_246,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.4,2.159976725038786e-05,4.646532377442797e-05,,-2.251663059237832,physionet_eegmmidb__0.4_247,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.4,2.4874158151101203e-05,5.4917850366588014e-05,,-0.0676320530274399,physionet_eegmmidb__0.4_248,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.4,2.5852779230424715e-05,6.057714004308279e-05,,-1.4157063588830847,physionet_eegmmidb__0.4_249,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.4,1.788893429533155e-05,3.664641005483728e-05,,-1.3061736411852567,physionet_eegmmidb__0.4_250,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.4,2.0753105672718696e-05,3.718949752383814e-05,,10.985382058344658,physionet_eegmmidb__0.4_251,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.4,3.546777828966392e-05,5.575010052272674e-05,,4.823861291105938,physionet_eegmmidb__0.4_252,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.4,1.4178062116842412e-05,2.8136185922555532e-05,,0.3638622951630152,physionet_eegmmidb__0.4_253,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.4,2.4611111037543952e-05,3.819209925923228e-05,,6.982592219344393,physionet_eegmmidb__0.4_254,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.4,2.941256657592044e-05,4.326864943498023e-05,,1.148259366209066,physionet_eegmmidb__0.4_255,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.4,2.266067468604409e-05,3.231251481928772e-05,,5.332955133975476,physionet_eegmmidb__0.4_256,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.4,1.646665368880581e-05,3.284346612425727e-05,,2.2680279549167706,physionet_eegmmidb__0.4_257,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.4,1.3544995265665792e-05,2.7986804833560016e-05,,3.179680151573661,physionet_eegmmidb__0.4_258,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.4,3.195319450577143e-05,4.679037932778682e-05,,1.537919085281243,physionet_eegmmidb__0.4_259,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.4,1.3744917151875536e-05,2.9255429421550372e-05,,2.0925743862489323,physionet_eegmmidb__0.4_260,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.4,1.5800299819307457e-05,3.48012601916374e-05,,18.541688627127925,physionet_eegmmidb__0.4_262,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.4,1.3442332342467492e-05,2.9901887396338317e-05,,2.06355917300338,physionet_eegmmidb__0.4_263,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.1,1.956281892295905e-06,9.253467156709617e-06,,1.3651435427387533,physionet_eegmmidb__0.1_264,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.1,2.804189820544505e-06,1.3914712897546176e-05,,-2.8434746231411503,physionet_eegmmidb__0.1_265,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.1,2.552610089420761e-06,1.1109053308782796e-05,,1.3794920579201118,physionet_eegmmidb__0.1_266,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.1,1.826456280976947e-06,8.001089236701123e-06,,3.266486836674008,physionet_eegmmidb__0.1_267,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.1,2.9400456745516947e-06,1.2775164433380522e-05,,-1.155439712921328,physionet_eegmmidb__0.1_268,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.1,1.614374048685246e-06,6.908242203004186e-06,,4.481948061048,physionet_eegmmidb__0.1_269,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.1,2.7010712636012764e-06,1.111289989448574e-05,,0.2668947968947952,physionet_eegmmidb__0.1_270,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.1,5.367442644600973e-06,2.395812942591649e-05,,-6.589965767472191,physionet_eegmmidb__0.1_271,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.1,1.500515242268192e-06,6.917195121296768e-06,,1.215934983820953,physionet_eegmmidb__0.1_272,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.1,6.236401882739282e-06,1.0812470744582894e-05,,18.443898081529166,physionet_eegmmidb__0.1_273,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.1,2.0320188474812832e-05,3.0527527756217445e-05,,5.490338240804986,physionet_eegmmidb__0.1_274,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.1,1.7385001787610697e-06,7.70283897989656e-06,,3.3862529122128278,physionet_eegmmidb__0.1_275,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.1,1.722068718655803e-05,2.6247125227585803e-05,,10.4523369236855,physionet_eegmmidb__0.1_276,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.1,2.6376087985383817e-05,4.04938299680368e-05,,6.160813721433522,physionet_eegmmidb__0.1_277,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.1,1.7640440025812744e-05,2.574684863664404e-05,,6.975305912883242,physionet_eegmmidb__0.1_278,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.1,1.4546396382052734e-06,6.633182845933145e-06,,2.788090416196489,physionet_eegmmidb__0.1_279,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.1,2.323320164371613e-06,1.0060571624387876e-05,,0.6331895963273086,physionet_eegmmidb__0.1_280,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.1,1.987415905266267e-05,2.889547251970844e-05,,4.426914721884567,physionet_eegmmidb__0.1_281,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.1,1.7669639527954805e-06,7.821210032579973e-06,,-0.5177531501984158,physionet_eegmmidb__0.1_282,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.1,2.435565626213108e-06,9.962010315715208e-06,,31.559617632321,physionet_eegmmidb__0.1_284,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.1,2.015770133745942e-06,9.119503488889592e-06,,2.167851839539211,physionet_eegmmidb__0.1_285,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.2,3.4328142624700527e-06,1.1768751037858594e-05,,8.574331745157403,physionet_eegmmidb__0.2_286,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.2,4.455216815716762e-06,1.5392610228972192e-05,,2.39791198552602,physionet_eegmmidb__0.2_287,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.2,4.580318204544543e-06,1.3592402380639802e-05,,2.370675968393788,physionet_eegmmidb__0.2_288,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.2,5.0955614674548805e-06,1.6571671831310345e-05,,5.511196292447247,physionet_eegmmidb__0.2_289,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.2,6.435983760613773e-06,2.078564899997957e-05,,0.7946692675964235,physionet_eegmmidb__0.2_290,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.2,5.617270350066894e-06,1.731254267415247e-05,,0.475355849621401,physionet_eegmmidb__0.2_291,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.2,6.623612587127918e-06,2.033443565057299e-05,,-1.1476718780238495,physionet_eegmmidb__0.2_292,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.2,9.224183174573029e-06,3.16694915339584e-05,,-1.4194660499523155,physionet_eegmmidb__0.2_293,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.2,5.319353632462793e-06,1.6441011569336323e-05,,2.8259481869363148,physionet_eegmmidb__0.2_294,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.2,8.43679588367504e-06,1.6240438257287317e-05,,15.8148961013491,physionet_eegmmidb__0.2_295,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.2,2.779442888920642e-05,4.007905190751746e-05,,7.0573393088354885,physionet_eegmmidb__0.2_296,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.2,4.596213609489273e-06,1.39162937589037e-05,,2.112440285912344,physionet_eegmmidb__0.2_297,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.2,1.6324121853183554e-05,2.4446064640439237e-05,,6.4522476884124575,physionet_eegmmidb__0.2_298,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.2,2.899012524787859e-05,4.3837617529228125e-05,,2.663208775202333,physionet_eegmmidb__0.2_299,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.2,1.6877417373704555e-05,2.4369315727845144e-05,,8.020321175796997,physionet_eegmmidb__0.2_300,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.2,5.9268253657154415e-06,1.815663876842354e-05,,1.694137684451372,physionet_eegmmidb__0.2_301,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.2,4.027799720986482e-06,1.1995505293819278e-05,,2.960793009532173,physionet_eegmmidb__0.2_302,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.2,2.083253727132829e-05,3.0267071272708404e-05,,3.6205749052010456,physionet_eegmmidb__0.2_303,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.2,4.648931143423998e-06,1.4841256449643452e-05,,2.452511865416655,physionet_eegmmidb__0.2_304,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.2,7.607692596387084e-06,2.3916731893362792e-05,,28.62718178581212,physionet_eegmmidb__0.2_306,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.2,6.480869944698584e-06,2.1059811941332263e-05,,2.2282400129620084,physionet_eegmmidb__0.2_307,it41_physionet_multisubject_run4_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.3,7.866395376921814e-06,2.0058753555095663e-05,,4.997734788613692,physionet_eegmmidb__0.3_308,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.3,8.019300877445482e-06,1.8897083275169453e-05,,5.871324785526937,physionet_eegmmidb__0.3_309,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.3,1.0248379601079934e-05,2.431579828119108e-05,,4.446390852900267,physionet_eegmmidb__0.3_310,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.3,8.822326012823194e-06,2.069328594570199e-05,,5.895225491178576,physionet_eegmmidb__0.3_311,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.3,9.87429964990378e-06,2.353410953794377e-05,,-0.0467239668385117,physionet_eegmmidb__0.3_312,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.3,9.81361715771982e-06,2.4671280072189315e-05,,2.612495237757636,physionet_eegmmidb__0.3_313,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.3,9.240930552880738e-06,2.170329430277888e-05,,1.956656180432398,physionet_eegmmidb__0.3_314,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.3,1.3502781858012392e-05,3.430996104298733e-05,,1.754504114242402,physionet_eegmmidb__0.3_315,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.3,1.098256071800762e-05,2.5006814142852504e-05,,2.0268499718312363,physionet_eegmmidb__0.3_316,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.3,1.282746570944558e-05,2.2847332974115216e-05,,14.71794047659986,physionet_eegmmidb__0.3_317,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.3,2.5226756760256363e-05,3.708550247195572e-05,,4.3767855650105725,physionet_eegmmidb__0.3_318,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.3,1.081072208525445e-05,2.453947506831932e-05,,2.741443948804992,physionet_eegmmidb__0.3_319,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.3,2.2337322537731024e-05,3.286596966697749e-05,,5.745293438428005,physionet_eegmmidb__0.3_320,it41_physionet_multisubject_run4_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.3,3.265981991737034e-05,4.926337832715563e-05,,3.1857807722556584,physionet_eegmmidb__0.3_321,it41_physionet_multisubject_run4_raw.csv,instant
