method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
sobolev,0.1,snr,1.6742,1.7265,1.555,-1.0731,4.4215,4
sobolev,0.1,dtw,,,,,,0
sobolev,0.2,mae,0.5411,0.0954,0.5469,0.3894,0.6929,4
sobolev,0.2,rmse,0.614,0.0991,0.62,0.4563,0.7717,4
sobolev,0.2,snr,1.5471,1.6055,1.4125,-1.0076,4.1018,4
sobolev,0.2,dtw,,,,,,0
sobolev,0.3,mae,0.5545,0.0817,0.558,0.4245,0.6845,4
sobolev,0.3,rmse,0.63,0.0828,0.6334,0.4982,0.7618,4
sobolev,0.3,snr,1.3437,1.4021,1.2366,-0.8874,3.5747,4
sobolev,0.3,dtw,,,,,,0
sobolev,0.4,mae,0.5622,0.0709,0.5688,0.4494,0.675,4
sobolev,0.4,rmse,0.64,0.0702,0.6462,0.5283,0.7517,4
sobolev,0.4,snr,1.2015,1.219,1.0705,-0.7381,3.1412,4
sobolev,0.4,dtw,,,,,,0
spherical_spline,0.1,mae,0.0877,0.0027,0.0877,0.0834,0.092,4
spherical_spline,0.1,rmse,0.3175,0.0511,0.3175,0.2362,0.3989,4
spherical_spline,0.1,snr,-2.0116,1.6784,-2.0116,-4.6823,0.6592,4
spherical_spline,0.1,dtw,,,,,,0
spherical_spline,0.2,mae,0.1728,0.055,0.1728,0.0853,0.2603,4
spherical_spline,0.2,rmse,0.449,0.1406,0.449,0.2253,0.6726,4
spherical_spline,0.2,snr,-2.6621,2.4966,-2.6621,-6.6347,1.3105,4
spherical_spline,0.2,dtw,,,,,,0
spherical_spline,0.3,mae,0.2538,0.0599,0.2538,0.1585,0.3492,4
spherical_spline,0.3,rmse,0.5467,0.1507,0.5467,0.3068,0.7865,4
spherical_spline,0.3,snr,-2.2801,2.1635,-2.2801,-5.7226,1.1624,4
spherical_spline,0.3,dtw,,,,,,0
spherical_spline,0.4,mae,0.3435,0.1212,0.3435,0.1506,0.5364,4
spherical_spline,0.4,rmse,0.6491,0.233,0.6491,0.2784,1.0198,4
spherical_spline,0.4,snr,-2.6315,2.7351,-2.6315,-6.9836,1.7206,4
spherical_spline,0.4,dtw,,,,,,0
spline_surface,0.1,mae,0.2767,0.2098,0.2767,-0.057,0.6105,4
spline_surface,0.1,rmse,1.035,0.8122,1.035,-0.2574,2.3275,4
spline_surface,0.1,snr,-9.6911,8.5737,-9.6911,-23.3337,3.9515,4
spline_surface,0.1,dtw,,,,,,0
spline_surface,0.2,mae,0.1768,0.0334,0.1768,0.1236,0.23,4
spline_surface,0.2,rmse,0.4768,0.0753,0.4768,0.3569,0.5967,4
spline_surface,0.2,snr,-3.4193,1.1019,-3.4193,-5.1727,-1.6659,4
spline_surface,0.2,dtw,,,,,,0
spline_surface,0.3,mae,0.2586,0.0107,0.2586,0.2416,0.2756,4
spline_surface,0.3,rmse,0.5577,0.0222,0.5577,0.5223,0.593,4
spline_surface,0.3,snr,-2.9035,0.2523,-2.9035,-3.3051,-2.502,4
spline_surface,0.3,dtw,,,,,,0
spline_surface,0.4,mae,0.3357,0.0217,0.3357,0.3012,0.3702,4
