dataset,data_source,graph,graph_method,method,best_params,family,missing_ratio,n_missing,missing_indices,outer_n_times,mae,rmse,snr,seed
synthetic_alpha,synthetic,knng__k4_sigma1,knng,directed_tv,"{'alpha': 0.5, 'beta': 0.2, 'n_iter': 15}",tv_time,0.2,4,"0,11,17,18",64,0.177181729780398,0.4452811436395029,-2.500289911590212,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,linear,{},instant,0.1,2,"12,18",64,0.0634270409346891,0.244209901265437,-0.0777226940065491,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,nearest,{},instant,0.1,2,"12,18",64,0.0642770299551405,0.2523142036825606,-0.2761905701468088,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,mean,{},instant,0.1,2,"12,18",64,0.0589478976695532,0.2085273501920232,0.9476396031020364,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,idw,{'power': 1.5},instant,0.1,2,"12,18",64,0.0625841043918718,0.2198587343426586,0.5658803059686505,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,spherical_spline,{},instant,0.1,2,"12,18",64,0.1109596651986618,0.4071882526204173,-4.5856010357981205,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,rbfi_tps,{},instant,0.1,2,"12,18",64,0.088427217921455,0.3314997645390123,-2.570316269427729,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,rbfi_mq,{},instant,0.1,2,"12,18",64,0.0895496117788872,0.3334451921211877,-2.776695396371658,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,spline_surface,{},instant,0.1,2,"12,18",64,0.363683314967057,1.7420712241529503,-12.999275934669356,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,gsp,{},instant,0.1,2,"12,18",64,0.0808602093330226,0.2844512423464085,-1.6656426409398983,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,tikhonov,{'alpha': 0.05},instant,0.1,2,"12,18",64,0.1799184003683628,0.3021700639978964,13.002718567475537,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,bgsrp,{'bandwidth': 8},instant,0.1,2,"12,18",64,0.5120021516358698,0.6123514561443033,1.6608796370216214,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,gsmooth,"{'lam': 0.3, 'n_iter': 30}",instant,0.1,2,"12,18",64,0.0650702035470667,0.2277500496323065,0.2055878170975195,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,puy,{'alpha': 0.1},instant,0.1,2,"12,18",64,0.4245360679779752,0.5111469074308561,3.487049433405202,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,sobolev,"{'alpha': 0.5, 'order': 2}",instant,0.1,2,"12,18",64,0.5630112632910492,0.6353576088396873,0.9939430840124296,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,graph_time_tikhonov,"{'alpha': 0.3, 'beta': 0.1}",tv_time,0.1,2,"12,18",64,0.3758331223424976,0.4477418301137207,4.639684891485813,1
synthetic_alpha,synthetic,vknng__alpha1_k4_k_max8_k_min2,vknng,trss,"{'alpha': 0.5, 'beta': 0.1, 'n_iter': 40, 'lr': 0.02}",tv_time,0.1,2,"12,18",64,0.0804109066292224,0.2825656829501331,-1.6130149161042877,1
