method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
rbfi_tps,0.3,snr,-1.1323,2.891,-2.5849,-2.1746,-0.09,32
rbfi_tps,0.3,dtw,,,,,,0
rbfi_tps,0.4,mae,0.2619,0.1553,0.3328,0.2058,0.3179,32
rbfi_tps,0.4,rmse,0.5036,0.2974,0.6445,0.3963,0.6108,32
rbfi_tps,0.4,snr,-2.6332,1.1571,-3.0645,-3.0504,-2.216,32
rbfi_tps,0.4,dtw,,,,,,0
sobolev,0.1,mae,0.3985,0.244,0.5408,0.3106,0.4865,32
sobolev,0.1,rmse,0.4511,0.2748,0.6103,0.352,0.5501,32
sobolev,0.1,snr,2.2701,1.759,1.3817,1.6359,2.9043,32
sobolev,0.1,dtw,,,,,,0
sobolev,0.2,mae,0.4063,0.2466,0.5493,0.3174,0.4952,32
sobolev,0.2,rmse,0.4607,0.2779,0.6207,0.3605,0.5608,32
sobolev,0.2,snr,2.0615,1.6005,1.2614,1.4845,2.6386,32
sobolev,0.2,dtw,,,,,,0
sobolev,0.3,mae,0.4146,0.2491,0.5596,0.3248,0.5045,32
sobolev,0.3,rmse,0.4712,0.2816,0.6335,0.3697,0.5728,32
sobolev,0.3,snr,1.8529,1.4165,1.0947,1.3422,2.3636,32
sobolev,0.3,dtw,,,,,,0
sobolev,0.4,mae,0.4228,0.2524,0.5677,0.3318,0.5138,32
sobolev,0.4,rmse,0.4803,0.2852,0.6426,0.3774,0.5831,32
sobolev,0.4,snr,1.6104,1.2297,0.9643,1.1671,2.0538,32
sobolev,0.4,dtw,,,,,,0
spherical_spline,0.1,mae,0.0716,0.0431,0.0877,0.056,0.0871,32
spherical_spline,0.1,rmse,0.2606,0.1605,0.3175,0.2027,0.3184,32
spherical_spline,0.1,snr,-2.008,2.1282,-2.0116,-2.7753,-1.2407,32
spherical_spline,0.1,dtw,,,,,,0
spherical_spline,0.2,mae,0.1454,0.0956,0.1728,0.111,0.1799,32
spherical_spline,0.2,rmse,0.3796,0.2496,0.449,0.2896,0.4696,32
spherical_spline,0.2,snr,-2.5249,2.6723,-2.6621,-3.4884,-1.5615,32
spherical_spline,0.2,dtw,,,,,,0
spherical_spline,0.3,mae,0.2117,0.1344,0.2538,0.1633,0.2602,32
spherical_spline,0.3,rmse,0.4635,0.301,0.5467,0.355,0.572,32
spherical_spline,0.3,snr,-1.8888,2.8361,-2.2801,-2.9114,-0.8663,32
spherical_spline,0.3,dtw,,,,,,0
spherical_spline,0.4,mae,0.2905,0.1942,0.3435,0.2205,0.3605,32
spherical_spline,0.4,rmse,0.5575,0.3764,0.6491,0.4218,0.6932,32
spherical_spline,0.4,snr,-3.774,2.0726,-4.7987,-4.5212,-3.0267,32
spherical_spline,0.4,dtw,,,,,,0
spline_surface,0.1,mae,0.2293,0.1908,0.2294,0.1605,0.2981,32
spline_surface,0.1,rmse,0.953,0.8086,1.035,0.6615,1.2446,32
spline_surface,0.1,snr,-9.406,6.0251,-9.1208,-11.5783,-7.2337,32
spline_surface,0.1,dtw,,,,,,0
spline_surface,0.2,mae,0.1413,0.0867,0.1768,0.1101,0.1726,32
spline_surface,0.2,rmse,0.3835,0.2337,0.4768,0.2992,0.4677,32
spline_surface,0.2,snr,-3.3533,1.2343,-3.4193,-3.7983,-2.9083,32
spline_surface,0.2,dtw,,,,,,0
spline_surface,0.3,mae,0.2115,0.1276,0.2586,0.1655,0.2575,32
spline_surface,0.3,rmse,0.4568,0.2758,0.5577,0.3573,0.5562,32
spline_surface,0.3,snr,-2.3983,1.6929,-2.9035,-3.0087,-1.788,32
spline_surface,0.3,dtw,,,,,,0
spline_surface,0.4,mae,0.2844,0.1758,0.3357,0.221,0.3478,32
spline_surface,0.4,rmse,0.5427,0.3317,0.6492,0.4231,0.6623,32
spline_surface,0.4,snr,-3.4389,0.988,-3.1128,-3.7951,-3.0827,32
spline_surface,0.4,dtw,,,,,,0
temporal_laplacian,0.1,mae,0.3185,0.2033,0.3944,0.2452,0.3918,32
temporal_laplacian,0.1,rmse,0.3674,0.2303,0.4558,0.2844,0.4505,32
temporal_laplacian,0.1,snr,3.8875,1.9058,3.7993,3.2004,4.5746,32
temporal_laplacian,0.1,dtw,,,,,,0
temporal_laplacian,0.2,mae,0.334,0.209,0.4186,0.2586,0.4094,32
temporal_laplacian,0.2,rmse,0.3895,0.2388,0.4881,0.3034,0.4756,32
temporal_laplacian,0.2,snr,3.5222,1.7505,3.4865,2.8911,4.1533,32
temporal_laplacian,0.2,dtw,,,,,,0
temporal_laplacian,0.3,mae,0.3557,0.2175,0.4501,0.2773,0.4342,32
temporal_laplacian,0.3,rmse,0.4164,0.2502,0.5252,0.3262,0.5066,32
