method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
sobolev,0.2,rmse,4.1706574987333106e-05,4.376412186716644e-05,4.0356289528459275e-06,3.906996407147377e-05,4.434318590319244e-05,9,instant
sobolev,0.2,snr,3.6890878580709785,3.1048743983839566,1.1828975112799553,2.916261484034741,4.461914232107216,9,instant
sobolev,0.3,mae,2.8536513280752586e-05,2.8426196193010465e-05,3.247212242370052e-06,2.6415001282404152e-05,3.065802527910102e-05,9,instant
sobolev,0.3,rmse,4.304387021864529e-05,4.287747026778397e-05,4.89802594163622e-06,3.9843826603442966e-05,4.624391383384762e-05,9,instant
sobolev,0.3,snr,3.4701506429344593,3.1857807722556584,1.014065810055869,2.8076276470312918,4.132673638837627,9,instant
sobolev,0.4,mae,2.9528383802199165e-05,2.9412566575920436e-05,2.514515994639194e-06,2.788556668570156e-05,3.117120091869677e-05,9,instant
sobolev,0.4,rmse,4.343902745858626e-05,4.326864943498023e-05,3.6990893259810386e-06,4.102228909894532e-05,4.5855765818227207e-05,9,instant
sobolev,0.4,snr,2.647576310550051,2.397040294593422,1.2908386240265681,1.80422840951936,3.490924211580742,9,instant
spherical_spline,0.1,mae,2.614186319233516e-06,2.6067679412863906e-06,2.868746237871577e-07,2.426761565025906e-06,2.8016110734411257e-06,9,instant
spherical_spline,0.1,rmse,1.1359231721049488e-05,1.1326997188462527e-05,1.2465352230298063e-06,1.0544828708670015e-05,1.217363473342896e-05,9,instant
spherical_spline,0.1,snr,0.4657107354004174,0.04755021844174134,1.3372154227057946,-0.4079366741007018,1.3393581449015366,9,instant
spherical_spline,0.2,mae,7.6106365310324525e-06,7.801604689284553e-06,6.280636840577634e-07,7.200301590781381e-06,8.020971471283525e-06,9,instant
spherical_spline,0.2,rmse,2.4579306829291405e-05,2.5196057469945937e-05,2.028394068728005e-06,2.3254089371055774e-05,2.5904524287527036e-05,9,instant
spherical_spline,0.2,snr,0.9283374789400918,1.042741814891063,1.3944983700458353,0.017265210510146067,1.8394097473700375,9,instant
spherical_spline,0.3,mae,1.0914346897490946e-05,1.0811868695308538e-05,9.744584143021778e-07,1.027770073348019e-05,1.1550993061501703e-05,9,instant
spherical_spline,0.3,rmse,2.6012926944461486e-05,2.576868347191953e-05,2.322494949055139e-06,2.449556357774546e-05,2.753029031117751e-05,9,instant
spherical_spline,0.3,snr,1.6592960559413017,1.6279078284478954,1.0112226043463213,0.9986306211017052,2.3199614907808983,9,instant
spherical_spline,0.4,mae,3.400440710180332e-05,3.484338149967282e-05,2.1955281401645785e-06,3.256999538356246e-05,3.543881882004418e-05,9,instant
spherical_spline,0.4,rmse,7.979918842144898e-05,8.176803545518567e-05,5.152313440345071e-06,7.64330103070902e-05,8.316536653580775e-05,9,instant
spherical_spline,0.4,snr,-5.057183703506548,-5.204862448251516,0.9525454768206707,-5.679513415029387,-4.43485399198371,9,instant
spline_surface,0.1,mae,6.0570948124230974e-06,6.0135837640861436e-06,6.858718075472606e-07,5.608991898158887e-06,6.5051977266873075e-06,9,instant
spline_surface,0.1,rmse,2.7036462440274147e-05,2.6842246424093213e-05,3.061458989474895e-06,2.5036309233817215e-05,2.903661564673108e-05,9,instant
spline_surface,0.1,snr,-4.977027925248559,-4.928465579685183,0.9274460489943194,-5.5829593439248475,-4.371096506572271,9,instant
spline_surface,0.2,mae,9.840492728970937e-06,9.607093488838446e-06,6.248783176017021e-07,9.432238894804492e-06,1.0248746563137381e-05,9,instant
spline_surface,0.2,rmse,3.378547403841529e-05,3.298414180991146e-05,2.1454017352552507e-06,3.238381157138186e-05,3.5187136505448716e-05,9,instant
spline_surface,0.2,snr,-2.2970565695727907,-2.035868316577849,1.1265240504050305,-3.033052282504077,-1.5610608566415043,9,instant
spline_surface,0.3,mae,1.3892034090805227e-05,1.378810527266444e-05,1.2350588542285162e-06,1.3085128972709263e-05,1.469893920890119e-05,9,instant
spline_surface,0.3,rmse,3.5299033449211034e-05,3.50349549993664e-05,3.138228967924284e-06,3.324872385683384e-05,3.734934304158823e-05,9,instant
spline_surface,0.3,snr,0.9074288382667124,0.8964297999488661,1.083765897997952,0.19936845157471705,1.6154892249587078,9,instant
spline_surface,0.4,mae,2.800813395227669e-05,2.822163886079011e-05,2.0117952343796442e-06,2.6693761065815322e-05,2.9322506838738058e-05,9,instant
spline_surface,0.4,rmse,6.56274761661133e-05,6.612775184740958e-05,4.713953597205582e-06,6.254769314927231e-05,6.870725918295428e-05,9,instant
spline_surface,0.4,snr,-2.5186258347810773,-2.559734132806608,1.1160543448933933,-3.2477813401114277,-1.7894703294507268,9,instant
temporal_laplacian,0.1,mae,2.1896196228572113e-05,2.1600041223793056e-05,2.0374884875176657e-06,2.0565037083393905e-05,2.322735537375032e-05,9,tv_time
