method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
directed_tv,0.4,snr,0.35127907307631684,0.07792670018372916,1.1018919471621706,-0.3686236657363013,1.071181811888935,9,tv_time
graph_time_tikhonov,0.1,mae,2.6966750919224722e-05,2.7488682727319183e-05,2.5308269589360444e-06,2.5313277306053174e-05,2.862022453239627e-05,9,tv_time
graph_time_tikhonov,0.1,rmse,4.074996660068199e-05,4.153866761295411e-05,3.8243804141501794e-06,3.825137139677054e-05,4.324856180459344e-05,9,tv_time
graph_time_tikhonov,0.1,snr,3.9130004190478638,3.821548032250865,1.252499185409004,3.0947009512473147,4.731299886848413,9,tv_time
graph_time_tikhonov,0.2,mae,2.7224954903840857e-05,2.6997260126236953e-05,2.364802427575397e-06,2.5679950651158263e-05,2.876995915652345e-05,9,tv_time
graph_time_tikhonov,0.2,rmse,4.062181101666178e-05,4.0282072190354245e-05,3.5284744325199387e-06,3.831654105408209e-05,4.292708097924148e-05,9,tv_time
graph_time_tikhonov,0.2,snr,3.429741818652903,3.239103176598434,0.5864578174169738,3.0465893779404802,3.812894259365326,9,tv_time
graph_time_tikhonov,0.3,mae,2.8451110786357904e-05,2.8880907450229798e-05,2.0307249116671555e-06,2.7124370510735363e-05,2.9777851061980444e-05,9,tv_time
graph_time_tikhonov,0.3,rmse,4.2222298311593814e-05,4.2860129399862895e-05,3.0136564316605956e-06,4.025337610957556e-05,4.419122051361207e-05,9,tv_time
graph_time_tikhonov,0.3,snr,2.983760418660501,2.957807896143187,1.1331785438248128,2.2434171033616233,3.724103733959379,9,tv_time
graph_time_tikhonov,0.4,mae,3.074714447911673e-05,3.186929903963927e-05,2.7495556365452126e-06,2.895076812990719e-05,3.254352082832627e-05,9,tv_time
graph_time_tikhonov,0.4,rmse,4.4487964221576256e-05,4.6111606767423475e-05,3.978324974761059e-06,4.1888791904732364e-05,4.708713653842015e-05,9,tv_time
graph_time_tikhonov,0.4,snr,2.552576444802018,2.2528363276876346,0.8845150662839755,1.9746932681631542,3.130459621440882,9,tv_time
gsmooth,0.1,mae,2.504009240495586e-06,2.608642527557468e-06,2.1936285724876393e-07,2.3606921737597267e-06,2.6473263072314453e-06,9,instant
gsmooth,0.1,rmse,1.0896321592264326e-05,1.135163858017461e-05,9.545684573861365e-07,1.0272670200105383e-05,1.1519972984423268e-05,9,instant
gsmooth,0.1,snr,-0.06672971849545996,-0.7208312482138108,1.0554460055266144,-0.7562877754395146,0.6228283384485948,9,instant
gsmooth,0.2,mae,4.26021134798752e-06,4.036649285600685e-06,4.3048168964264343e-07,3.9789633107543265e-06,4.541459385220714e-06,9,instant
gsmooth,0.2,rmse,1.264362629548348e-05,1.198012983021962e-05,1.2776008433152104e-06,1.1808927077850875e-05,1.3478325513116084e-05,9,instant
gsmooth,0.2,snr,4.0242337656838405,3.769873716283697,1.231661015022616,3.219548569202398,4.828918962165283,9,instant
gsmooth,0.3,mae,9.181845839552956e-06,9.131709146924552e-06,6.664923120365938e-07,8.746404195689048e-06,9.617287483416863e-06,9,instant
gsmooth,0.3,rmse,2.178193003974104e-05,2.1662991653022376e-05,1.581107891211683e-06,2.0748939550816073e-05,2.2814920528666004e-05,9,instant
gsmooth,0.3,snr,2.7407673203094762,2.3929023964487324,1.2438598704009174,1.9281122049808768,3.5534224356380757,9,instant
