dataset,graph,graph_method,interp_label,method,family,missing_ratio,mae,rmse,dtw,snr
synthetic_alpha,nnk__k4,nnk,linear,linear,instant,0.3,0.191724629994285,0.45733665188041017,2.2786604790650005,4.0070138259355845
synthetic_alpha,nnk__k4,nnk,nearest,nearest,instant,0.3,0.21692163063008693,0.5219757198415358,2.6245234902634467,2.9149714041011543
synthetic_alpha,nnk__k4,nnk,mean,mean,instant,0.3,0.1523575051398916,0.35164273018243286,1.823039894641967,6.292610101907036
synthetic_alpha,nnk__k4,nnk,idw__power2,idw,instant,0.3,0.1595164332114219,0.37091818641705065,1.911265217888703,5.828707529695173
synthetic_alpha,nnk__k4,nnk,spherical_spline,spherical_spline,instant,0.3,0.28207502461384154,0.6970228409562619,4.025159871164359,0.33338364734686426
synthetic_alpha,nnk__k4,nnk,rbfi_tps,rbfi_tps,instant,0.3,0.22374075147912081,0.5323419605229697,2.9142533705804605,2.685752090913451
synthetic_alpha,nnk__k4,nnk,rbfi_mq,rbfi_mq,instant,0.3,0.23025458580158722,0.5529885152756064,2.9890532935006617,2.3306770761918845
synthetic_alpha,nnk__k4,nnk,spline_surface,spline_surface,instant,0.3,0.2301886590556136,0.5740470494767999,3.1380136709552895,2.143411830968
synthetic_alpha,nnk__k4,nnk,gsp,gsp,instant,0.3,0.1786462524640581,0.42087272082481325,2.1633340868838253,4.709083891040309
synthetic_alpha,nnk__k4,nnk,tikhonov__alpha0_1,tikhonov,instant,0.3,0.22689551699469018,0.4177776042043023,2.1363709315360846,4.766672257514739
synthetic_alpha,nnk__k4,nnk,tikhonov__alpha1,tikhonov,instant,0.3,0.3952482605733053,0.4954316421735386,3.243802674977983,3.205957841496438
synthetic_alpha,nnk__k4,nnk,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.3,0.5582233963006267,0.6604801113219019,4.06586245903374,0.6992969900898445
synthetic_alpha,nnk__k4,nnk,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.3,0.5594509915047576,0.6582793948690503,4.202397057568942,0.7205797461934149
synthetic_alpha,nnk__k4,nnk,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.3,0.16186896329285683,0.37577091336338897,1.9269076353906993,5.689860367347068
synthetic_alpha,nnk__k4,nnk,puy__alpha0_5,puy,instant,0.3,0.37921318546098953,0.5143121153144964,2.917219801631359,2.914819483313697
synthetic_alpha,nnk__k4,nnk,sobolev__alpha1_order2,sobolev,instant,0.3,0.5361237065141006,0.6060069978656326,4.965515468959582,1.3940480227037029
synthetic_alpha,nnk__k4,nnk,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.3,0.3529088559773027,0.43290254658760474,3.2436085412439404,4.3954728264918845
synthetic_alpha,nnk__k4,nnk,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.3,0.11794948873132591,0.26902446643055716,1.6138632830252582,8.61158663447188
synthetic_alpha,nnk__k4,nnk,tv__lam0_5_n_iter20,tv,tv_time,0.3,0.15546625120149804,0.3605518097468407,1.8650144027443947,6.073195534161425
synthetic_alpha,nnk__k4,nnk,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.3,0.4352284358429482,0.5110102208068629,3.711712113069921,2.8998905134532733
synthetic_alpha,nnk__k4,nnk,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.3,0.190127033420747,0.42019980026749154,2.1909263284652485,4.690120521937217
synthetic_alpha,nnk__k4,nnk,spline_temporal__alpha0_5,spline_temporal,tv_time,0.3,0.20118305815877946,0.46000957943232296,2.8820750246957427,6.83913316116947
synthetic_alpha,nnk__k4,nnk,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.3,0.16366428363754218,0.3355859336619133,1.949168686473354,6.641665012481994
synthetic_alpha,nnk__k4,nnk,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.3,0.225363196126272,0.5410737827808086,2.721096171519696,2.705355014930967
synthetic_alpha,nnk__k4,nnk,linear,linear,instant,0.4,0.26569661932302446,0.5367399035445175,2.5435760942886323,2.6299592292918095
synthetic_alpha,nnk__k4,nnk,nearest,nearest,instant,0.4,0.2900651859963976,0.5997558052327439,2.922641332083956,1.7137379914449564
synthetic_alpha,nnk__k4,nnk,mean,mean,instant,0.4,0.22419172723242395,0.42806304422499863,2.1968428300457483,4.514791029177927
synthetic_alpha,nnk__k4,nnk,idw__power2,idw,instant,0.4,0.23414072874280797,0.4495593228078655,2.244135530685915,4.079296233818429
synthetic_alpha,nnk__k4,nnk,spherical_spline,spherical_spline,instant,0.4,0.3790520165149041,0.786069106396496,4.260555219861545,-0.6551402562385645
synthetic_alpha,nnk__k4,nnk,rbfi_tps,rbfi_tps,instant,0.4,0.30742312621121765,0.6176309894002845,3.062901804197591,1.3748333746624564
synthetic_alpha,nnk__k4,nnk,rbfi_mq,rbfi_mq,instant,0.4,0.3104314405780346,0.6313696051005514,3.1409602857512327,1.1761631813966513
synthetic_alpha,nnk__k4,nnk,spline_surface,spline_surface,instant,0.4,0.3757434827656201,0.8263673424100285,4.664387313640828,-0.8384779001308061
synthetic_alpha,nnk__k4,nnk,gsp,gsp,instant,0.4,0.25246801194985113,0.495751507002866,2.4044267279610376,3.218643046927207
synthetic_alpha,nnk__k4,nnk,tikhonov__alpha0_1,tikhonov,instant,0.4,0.29048752409617823,0.49071107552578996,2.395936025416123,3.2990480702345324
synthetic_alpha,nnk__k4,nnk,tikhonov__alpha1,tikhonov,instant,0.4,0.4266610378685695,0.5364262467001577,3.3447875018545554,2.488238393612714
synthetic_alpha,nnk__k4,nnk,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.4,0.5616545456367456,0.6668674201907424,4.0334275298669215,0.620532796710712
synthetic_alpha,nnk__k4,nnk,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.4,0.5620056443470036,0.6625073068404689,4.172600345071513,0.6641958564175503
synthetic_alpha,nnk__k4,nnk,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.4,0.2348505888549536,0.45222070582386553,2.256488354905691,4.013056312913161
synthetic_alpha,nnk__k4,nnk,puy__alpha0_5,puy,instant,0.4,0.4130116605984988,0.5616000151231426,2.9989323036827,2.095374033183388
synthetic_alpha,nnk__k4,nnk,sobolev__alpha1_order2,sobolev,instant,0.4,0.5518416016319726,0.6234152234155359,5.073512000126894,1.1464055808799096
synthetic_alpha,nnk__k4,nnk,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.4,0.3932214017799707,0.4801780625766959,3.4817320772062352,3.452818809038335
synthetic_alpha,nnk__k4,nnk,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.4,0.18914415366279708,0.3559888704655866,2.0810141733350576,6.127164161298169
synthetic_alpha,nnk__k4,nnk,tv__lam0_5_n_iter20,tv,tv_time,0.4,0.2277180136638523,0.4359252781758446,2.2248195842487717,4.349792653180739
synthetic_alpha,nnk__k4,nnk,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.4,0.4656135316115798,0.5503957729420198,3.8829313575730935,2.2479256026200254
synthetic_alpha,nnk__k4,nnk,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.4,0.2744161794256959,0.5048926301250974,2.5695898544322135,3.064402829468127
synthetic_alpha,nnk__k4,nnk,spline_temporal__alpha0_5,spline_temporal,tv_time,0.4,0.24452229040896895,0.7148018968001529,3.494024849505082,5.53676730757706
synthetic_alpha,nnk__k4,nnk,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.4,0.2379429301274662,0.42047048534998205,2.305956600953029,4.6765041340409885
synthetic_alpha,nnk__k4,nnk,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.4,0.298231511720673,0.5806683562156104,2.773075861843025,1.8331795008467073
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,linear,linear,instant,0.1,0.03891456329207756,0.20001948157599972,0.9884296117229098,12.46515085418891
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,nearest,nearest,instant,0.1,0.03997194705623696,0.21997847910038276,1.0613494394646628,11.824149626124761
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,mean,mean,instant,0.1,0.03357369720457702,0.16636901346346486,0.7614024200493795,13.98703133686148
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,idw__power2,idw,instant,0.1,0.034764857135763036,0.17434959218631002,0.8037252463855566,13.648826674269706
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,spherical_spline,spherical_spline,instant,0.1,0.05831194156848674,0.3046059694314027,1.5659440587722429,9.128410134077551
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,rbfi_tps,rbfi_tps,instant,0.1,0.04382733130362105,0.23415068162061684,1.1377310841412251,11.235135164136315
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,rbfi_mq,rbfi_mq,instant,0.1,0.046304463938537425,0.24840556548833312,1.22557993413987,10.755722112882939
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,spline_surface,spline_surface,instant,0.1,0.14898444371599687,1.0402305652446082,5.476634934387804,2.522497715414909
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,gsp,gsp,instant,0.1,0.03728767302734716,0.1938411506427412,0.8919058075476564,12.779548802387195
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,tikhonov__alpha0_1,tikhonov,instant,0.1,0.06505619465837714,0.19563777932857468,0.9400883096320686,12.535634339206263
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,tikhonov__alpha1,tikhonov,instant,0.1,0.21952581652336456,0.28987668207271516,2.124985919306636,8.03132367134876
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.1,0.5555399476971157,0.6494280860072525,4.325049267246794,0.8389269941712935
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.1,0.5563044201664314,0.6493617253022376,4.357584222172382,0.8363119799307461
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.1,0.03479263592276411,0.17748120343781443,0.7941828390986586,13.49101077109726
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,puy__alpha0_5,puy,instant,0.1,0.11842758077584836,0.23674561898710045,1.3529228878830033,10.4650492615088
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,sobolev__alpha1_order2,sobolev,instant,0.1,0.43810009481126166,0.49389316989352405,4.191286171614725,3.1760402713230675
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.1,0.18790635592418262,0.23928248658741919,1.9067720327735704,9.724423113714392
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.1,0.027514582120294687,0.13665455705896862,0.6340188346988522,15.380395686178915
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,tv__lam0_5_n_iter20,tv,tv_time,0.1,0.03522824466912213,0.18004396380705076,0.8160044399543314,13.388442338478319
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.1,0.3358195951686868,0.3976671874791209,3.1184546718389683,5.12222594154757
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.1,0.040008597295234996,0.19774648740393375,0.9020943656958863,12.009529848290924
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,spline_temporal__alpha0_5,spline_temporal,tv_time,0.1,0.07307783407981841,0.13239975286791525,0.8553256385100402,15.384723986684142
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.1,0.03837394050873995,0.15410028157254177,0.738645219945309,14.135145785304566
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.1,0.12392781236126024,0.7435833375537587,4.296594846918449,2.930928348244039
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,linear,linear,instant,0.2,0.11148323447242268,0.34541256360971495,1.7771568864050649,6.597817472802678
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,nearest,nearest,instant,0.2,0.12365288586594193,0.39196214552140274,1.9634110649997876,5.723838703982551
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,mean,mean,instant,0.2,0.09263121605180716,0.2695789097417286,1.3893319131145194,8.672088831776946
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,idw__power2,idw,instant,0.2,0.09749730222491489,0.284079854671387,1.5031273911667424,8.282224683746971
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,spherical_spline,spherical_spline,instant,0.2,0.17016138931077837,0.5339680001762517,3.027300283969287,2.851435403125991
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,rbfi_tps,rbfi_tps,instant,0.2,0.1292297123281767,0.3957212331437163,2.0853846616596834,5.436893183903121
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,rbfi_mq,rbfi_mq,instant,0.2,0.13627318672664918,0.41975882130413256,2.2283688174532643,4.9057030333762155
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,spline_surface,spline_surface,instant,0.2,17.60586815283146,368.99795082303757,1665.5135172437147,-33.97138008681932
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,gsp,gsp,instant,0.2,0.10583776903031414,0.3153928846806195,1.6458225402036182,7.41658448990717
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,tikhonov__alpha0_1,tikhonov,instant,0.2,0.12945807510424334,0.31473247033696367,1.6415467432898243,7.423724969777986
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,tikhonov__alpha1,tikhonov,instant,0.2,0.2619598697225534,0.3648339702550487,2.3724655210439294,5.933588240835801
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.2,0.5578284347419313,0.6541247345337188,4.290215079030247,0.7798777115782349
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.2,0.5583239940530346,0.6532729618238254,4.336509556552007,0.785770153473681
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.2,0.09800423896406428,0.28695751391071556,1.4986539788823787,8.187733063050626
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,puy__alpha0_5,puy,instant,0.2,0.18220342912173126,0.3661885836075068,1.9472218984660303,6.0659253005288605
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,sobolev__alpha1_order2,sobolev,instant,0.2,0.4599646287832113,0.5212557858089177,4.293688814692826,2.7024576686568067
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.2,0.2369403685719812,0.30739664386359195,2.32251490478466,7.445084129801238
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.2,0.08431574875713443,0.23878951939749554,1.3117571640002215,9.687168245793982
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,tv__lam0_5_n_iter20,tv,tv_time,0.2,0.09864135939978846,0.2892753998971171,1.5206741281136495,8.154389172196069
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.2,0.3659731584097346,0.4430853859098951,3.247123677458221,4.166458969989885
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.2,0.12043466840828042,0.3378082374387665,1.742051894103215,6.637054795366426
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,spline_temporal__alpha0_5,spline_temporal,tv_time,0.2,0.11281855420844807,0.2727047073594482,1.7137078052389725,10.643920876029869
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.2,0.10085388417056171,0.2661676736352529,1.421885816983098,8.695219545725847
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.2,0.19199251765559225,0.6301279103137735,3.5017064455729385,1.8547651175355886
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,linear,linear,instant,0.3,0.191724629994285,0.45733665188041017,2.2786604790650005,4.0070138259355845
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,nearest,nearest,instant,0.3,0.21692163063008693,0.5219757198415358,2.6245234902634467,2.9149714041011543
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,mean,mean,instant,0.3,0.1523575051398916,0.35164273018243286,1.823039894641967,6.292610101907036
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,idw__power2,idw,instant,0.3,0.1595164332114219,0.37091818641705065,1.911265217888703,5.828707529695173
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,spherical_spline,spherical_spline,instant,0.3,0.28207502461384154,0.6970228409562619,4.025159871164359,0.33338364734686426
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,rbfi_tps,rbfi_tps,instant,0.3,0.22374075147912081,0.5323419605229697,2.9142533705804605,2.685752090913451
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,rbfi_mq,rbfi_mq,instant,0.3,0.23025458580158722,0.5529885152756064,2.9890532935006617,2.3306770761918845
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,spline_surface,spline_surface,instant,0.3,0.2301886590556136,0.5740470494767999,3.1380136709552895,2.143411830968
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,gsp,gsp,instant,0.3,0.1766831215428696,0.41314503955132437,2.115883195772022,4.852769291183982
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,tikhonov__alpha0_1,tikhonov,instant,0.3,0.19563715308805943,0.41116119717169747,2.0804375592950266,4.893206527082125
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,tikhonov__alpha1,tikhonov,instant,0.3,0.3040274084755601,0.435406309255799,2.4951398779975977,4.360332247937575
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.3,0.5587259354889313,0.6608376587042006,4.06632355756304,0.6818918646031559
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.3,0.5590580725254791,0.6593625922056915,4.125493183134784,0.6989040037712233
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.3,0.16135670672730681,0.3741620336225155,1.933344145716714,5.720268198898573
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,puy__alpha0_5,puy,instant,0.3,0.24933023479894612,0.4724995557333553,2.4186600955316213,3.6760419152591766
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,sobolev__alpha1_order2,sobolev,instant,0.3,0.47867324371377995,0.5452451380161766,4.35519176345415,2.313899853652569
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.3,0.28336693623826115,0.37027561712584434,2.6702047696555953,5.796333401174173
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.3,0.14022622148144623,0.3090819795088611,1.7990470682063084,7.357163486628004
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,tv__lam0_5_n_iter20,tv,tv_time,0.3,0.16140016488502562,0.3754858642539499,1.9249820830761204,5.6944661843312625
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.3,0.39425847352709115,0.4864242135263591,3.222381941289849,3.3504550479271438
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.3,0.19159613599088235,0.42226415652838933,2.202782690701059,4.655032275812963
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,spline_temporal__alpha0_5,spline_temporal,tv_time,0.3,0.1669528175244154,0.4539135074344964,2.6856251031979075,7.2031334933840885
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.3,0.15685280029302787,0.3339296669411034,1.9203835347457894,6.685917264198207
synthetic_alpha,aew__k4_sigma_corr0_5_sigma_dist1,aew,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.3,0.246265875398418,0.5992295392994051,2.983509188307744,1.92007137114339
